type,clothes,category,category_code,file_code,label,name,pic_path,mask_path
train,fashion,hoodie,7,154,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_154.jpg,data/fashion/hoodie/hoodie_154.jpg,-1
train,fashion,hoodie,7,155,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_155.jpg,data/fashion/hoodie/hoodie_155.jpg,-1
train,fashion,hoodie,7,156,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_156.jpg,data/fashion/hoodie/hoodie_156.jpg,-1
train,fashion,hoodie,7,157,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_157.jpg,data/fashion/hoodie/hoodie_157.jpg,-1
train,fashion,hoodie,7,158,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_158.jpg,data/fashion/hoodie/hoodie_158.jpg,-1
train,fashion,hoodie,7,159,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_159.jpg,data/fashion/hoodie/hoodie_159.jpg,-1
train,fashion,hoodie,7,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_16.jpg,data/fashion/hoodie/hoodie_16.jpg,-1
train,fashion,hoodie,7,160,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_160.jpg,data/fashion/hoodie/hoodie_160.jpg,-1
train,fashion,hoodie,7,161,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_161.jpg,data/fashion/hoodie/hoodie_161.jpg,-1
train,fashion,hoodie,7,162,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_162.jpg,data/fashion/hoodie/hoodie_162.jpg,-1
train,fashion,hoodie,7,165,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_165.jpg,data/fashion/hoodie/hoodie_165.jpg,-1
train,fashion,hoodie,7,166,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_166.jpg,data/fashion/hoodie/hoodie_166.jpg,-1
train,fashion,hoodie,7,167,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_167.jpg,data/fashion/hoodie/hoodie_167.jpg,-1
train,fashion,hoodie,7,168,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_168.jpg,data/fashion/hoodie/hoodie_168.jpg,-1
train,fashion,hoodie,7,169,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_169.jpg,data/fashion/hoodie/hoodie_169.jpg,-1
train,fashion,hoodie,7,17,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_17.jpg,data/fashion/hoodie/hoodie_17.jpg,-1
train,fashion,hoodie,7,170,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_170.jpg,data/fashion/hoodie/hoodie_170.jpg,-1
train,fashion,hoodie,7,171,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_171.jpg,data/fashion/hoodie/hoodie_171.jpg,-1
train,fashion,hoodie,7,172,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_172.jpg,data/fashion/hoodie/hoodie_172.jpg,-1
train,fashion,hoodie,7,173,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_173.jpg,data/fashion/hoodie/hoodie_173.jpg,-1
train,fashion,hoodie,7,174,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_174.jpg,data/fashion/hoodie/hoodie_174.jpg,-1
train,fashion,hoodie,7,175,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_175.jpg,data/fashion/hoodie/hoodie_175.jpg,-1
train,fashion,hoodie,7,176,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_176.jpg,data/fashion/hoodie/hoodie_176.jpg,-1
train,fashion,hoodie,7,177,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_177.jpg,data/fashion/hoodie/hoodie_177.jpg,-1
train,fashion,hoodie,7,178,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_178.jpg,data/fashion/hoodie/hoodie_178.jpg,-1
train,fashion,hoodie,7,179,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_179.jpg,data/fashion/hoodie/hoodie_179.jpg,-1
train,fashion,hoodie,7,18,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_18.jpg,data/fashion/hoodie/hoodie_18.jpg,-1
train,fashion,hoodie,7,180,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_180.jpg,data/fashion/hoodie/hoodie_180.jpg,-1
train,fashion,hoodie,7,181,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_181.jpg,data/fashion/hoodie/hoodie_181.jpg,-1
train,fashion,hoodie,7,182,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_182.jpg,data/fashion/hoodie/hoodie_182.jpg,-1
train,fashion,hoodie,7,183,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_183.jpg,data/fashion/hoodie/hoodie_183.jpg,-1
train,fashion,hoodie,7,184,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_184.jpg,data/fashion/hoodie/hoodie_184.jpg,-1
train,fashion,hoodie,7,185,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_185.jpg,data/fashion/hoodie/hoodie_185.jpg,-1
train,fashion,hoodie,7,186,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_186.jpg,data/fashion/hoodie/hoodie_186.jpg,-1
train,fashion,hoodie,7,187,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_187.jpg,data/fashion/hoodie/hoodie_187.jpg,-1
train,fashion,hoodie,7,188,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_188.jpg,data/fashion/hoodie/hoodie_188.jpg,-1
train,fashion,hoodie,7,189,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_189.jpg,data/fashion/hoodie/hoodie_189.jpg,-1
train,fashion,hoodie,7,19,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_19.jpg,data/fashion/hoodie/hoodie_19.jpg,-1
train,fashion,hoodie,7,190,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_190.jpg,data/fashion/hoodie/hoodie_190.jpg,-1
train,fashion,hoodie,7,191,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_191.jpg,data/fashion/hoodie/hoodie_191.jpg,-1
train,fashion,hoodie,7,192,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_192.jpg,data/fashion/hoodie/hoodie_192.jpg,-1
train,fashion,hoodie,7,193,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_193.jpg,data/fashion/hoodie/hoodie_193.jpg,-1
train,fashion,hoodie,7,194,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_194.jpg,data/fashion/hoodie/hoodie_194.jpg,-1
train,fashion,hoodie,7,195,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_195.jpg,data/fashion/hoodie/hoodie_195.jpg,-1
train,fashion,hoodie,7,196,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_196.jpg,data/fashion/hoodie/hoodie_196.jpg,-1
train,fashion,hoodie,7,197,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_197.jpg,data/fashion/hoodie/hoodie_197.jpg,-1
train,fashion,hoodie,7,198,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_198.jpg,data/fashion/hoodie/hoodie_198.jpg,-1
train,fashion,hoodie,7,199,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_199.jpg,data/fashion/hoodie/hoodie_199.jpg,-1
train,fashion,hoodie,7,2,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_2.jpg,data/fashion/hoodie/hoodie_2.jpg,-1
train,fashion,hoodie,7,20,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_20.jpg,data/fashion/hoodie/hoodie_20.jpg,-1
train,fashion,hoodie,7,200,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_200.jpg,data/fashion/hoodie/hoodie_200.jpg,-1
train,fashion,hoodie,7,201,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_201.jpg,data/fashion/hoodie/hoodie_201.jpg,-1
train,fashion,hoodie,7,202,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_202.jpg,data/fashion/hoodie/hoodie_202.jpg,-1
train,fashion,hoodie,7,203,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_203.jpg,data/fashion/hoodie/hoodie_203.jpg,-1
train,fashion,hoodie,7,204,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_204.jpg,data/fashion/hoodie/hoodie_204.jpg,-1
train,fashion,hoodie,7,205,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_205.jpg,data/fashion/hoodie/hoodie_205.jpg,-1
train,fashion,hoodie,7,206,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_206.jpg,data/fashion/hoodie/hoodie_206.jpg,-1
train,fashion,hoodie,7,207,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_207.jpg,data/fashion/hoodie/hoodie_207.jpg,-1
train,fashion,hoodie,7,208,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_208.jpg,data/fashion/hoodie/hoodie_208.jpg,-1
train,fashion,hoodie,7,209,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_209.jpg,data/fashion/hoodie/hoodie_209.jpg,-1
train,fashion,hoodie,7,21,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_21.jpg,data/fashion/hoodie/hoodie_21.jpg,-1
train,fashion,hoodie,7,211,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_211.jpg,data/fashion/hoodie/hoodie_211.jpg,-1
train,fashion,hoodie,7,212,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_212.jpg,data/fashion/hoodie/hoodie_212.jpg,-1
train,fashion,hoodie,7,213,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_213.jpg,data/fashion/hoodie/hoodie_213.jpg,-1
train,fashion,hoodie,7,214,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_214.jpg,data/fashion/hoodie/hoodie_214.jpg,-1
train,fashion,hoodie,7,217,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_217.jpg,data/fashion/hoodie/hoodie_217.jpg,-1
train,fashion,hoodie,7,218,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_218.jpg,data/fashion/hoodie/hoodie_218.jpg,-1
train,fashion,hoodie,7,219,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_219.jpg,data/fashion/hoodie/hoodie_219.jpg,-1
train,fashion,hoodie,7,22,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_22.jpg,data/fashion/hoodie/hoodie_22.jpg,-1
train,fashion,hoodie,7,220,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_220.jpg,data/fashion/hoodie/hoodie_220.jpg,-1
train,fashion,hoodie,7,222,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_222.jpg,data/fashion/hoodie/hoodie_222.jpg,-1
train,fashion,hoodie,7,224,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_224.jpg,data/fashion/hoodie/hoodie_224.jpg,-1
train,fashion,hoodie,7,225,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_225.jpg,data/fashion/hoodie/hoodie_225.jpg,-1
train,fashion,hoodie,7,226,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_226.jpg,data/fashion/hoodie/hoodie_226.jpg,-1
train,fashion,hoodie,7,227,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_227.jpg,data/fashion/hoodie/hoodie_227.jpg,-1
train,fashion,hoodie,7,228,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_228.jpg,data/fashion/hoodie/hoodie_228.jpg,-1
train,fashion,hoodie,7,229,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_229.jpg,data/fashion/hoodie/hoodie_229.jpg,-1
train,fashion,hoodie,7,23,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_23.jpg,data/fashion/hoodie/hoodie_23.jpg,-1
train,fashion,hoodie,7,230,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_230.jpg,data/fashion/hoodie/hoodie_230.jpg,-1
train,fashion,hoodie,7,231,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_231.jpg,data/fashion/hoodie/hoodie_231.jpg,-1
train,fashion,hoodie,7,232,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_232.jpg,data/fashion/hoodie/hoodie_232.jpg,-1
train,fashion,hoodie,7,233,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_233.jpg,data/fashion/hoodie/hoodie_233.jpg,-1
train,fashion,hoodie,7,234,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_234.jpg,data/fashion/hoodie/hoodie_234.jpg,-1
train,fashion,hoodie,7,235,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_235.jpg,data/fashion/hoodie/hoodie_235.jpg,-1
train,fashion,hoodie,7,236,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_236.jpg,data/fashion/hoodie/hoodie_236.jpg,-1
train,fashion,hoodie,7,237,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_237.jpg,data/fashion/hoodie/hoodie_237.jpg,-1
train,fashion,hoodie,7,238,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_238.jpg,data/fashion/hoodie/hoodie_238.jpg,-1
train,fashion,hoodie,7,239,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_239.jpg,data/fashion/hoodie/hoodie_239.jpg,-1
train,fashion,hoodie,7,24,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_24.jpg,data/fashion/hoodie/hoodie_24.jpg,-1
train,fashion,hoodie,7,240,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_240.jpg,data/fashion/hoodie/hoodie_240.jpg,-1
train,fashion,hoodie,7,241,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_241.jpg,data/fashion/hoodie/hoodie_241.jpg,-1
train,fashion,hoodie,7,242,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_242.jpg,data/fashion/hoodie/hoodie_242.jpg,-1
train,fashion,hoodie,7,243,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_243.jpg,data/fashion/hoodie/hoodie_243.jpg,-1
train,fashion,hoodie,7,244,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_244.jpg,data/fashion/hoodie/hoodie_244.jpg,-1
train,fashion,hoodie,7,245,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_245.jpg,data/fashion/hoodie/hoodie_245.jpg,-1
train,fashion,hoodie,7,246,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_246.jpg,data/fashion/hoodie/hoodie_246.jpg,-1
train,fashion,hoodie,7,247,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_247.jpg,data/fashion/hoodie/hoodie_247.jpg,-1
train,fashion,hoodie,7,248,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_248.jpg,data/fashion/hoodie/hoodie_248.jpg,-1
train,fashion,hoodie,7,249,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_249.jpg,data/fashion/hoodie/hoodie_249.jpg,-1
train,fashion,hoodie,7,25,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_25.jpg,data/fashion/hoodie/hoodie_25.jpg,-1
train,fashion,hoodie,7,250,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_250.jpg,data/fashion/hoodie/hoodie_250.jpg,-1
train,fashion,hoodie,7,251,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_251.jpg,data/fashion/hoodie/hoodie_251.jpg,-1
train,fashion,hoodie,7,252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_252.jpg,data/fashion/hoodie/hoodie_252.jpg,-1
train,fashion,hoodie,7,253,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_253.jpg,data/fashion/hoodie/hoodie_253.jpg,-1
train,fashion,hoodie,7,254,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_254.jpg,data/fashion/hoodie/hoodie_254.jpg,-1
train,fashion,hoodie,7,255,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_255.jpg,data/fashion/hoodie/hoodie_255.jpg,-1
train,fashion,hoodie,7,256,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_256.jpg,data/fashion/hoodie/hoodie_256.jpg,-1
train,fashion,hoodie,7,257,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_257.jpg,data/fashion/hoodie/hoodie_257.jpg,-1
train,fashion,hoodie,7,258,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_258.jpg,data/fashion/hoodie/hoodie_258.jpg,-1
train,fashion,hoodie,7,259,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_259.jpg,data/fashion/hoodie/hoodie_259.jpg,-1
train,fashion,hoodie,7,26,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_26.jpg,data/fashion/hoodie/hoodie_26.jpg,-1
train,fashion,hoodie,7,260,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_260.jpg,data/fashion/hoodie/hoodie_260.jpg,-1
train,fashion,hoodie,7,261,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_261.jpg,data/fashion/hoodie/hoodie_261.jpg,-1
train,fashion,hoodie,7,262,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_262.jpg,data/fashion/hoodie/hoodie_262.jpg,-1
train,fashion,hoodie,7,263,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_263.jpg,data/fashion/hoodie/hoodie_263.jpg,-1
train,fashion,hoodie,7,264,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_264.jpg,data/fashion/hoodie/hoodie_264.jpg,-1
train,fashion,hoodie,7,265,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_265.jpg,data/fashion/hoodie/hoodie_265.jpg,-1
train,fashion,hoodie,7,266,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_266.jpg,data/fashion/hoodie/hoodie_266.jpg,-1
train,fashion,hoodie,7,267,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_267.jpg,data/fashion/hoodie/hoodie_267.jpg,-1
train,fashion,hoodie,7,268,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_268.jpg,data/fashion/hoodie/hoodie_268.jpg,-1
train,fashion,hoodie,7,269,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_269.jpg,data/fashion/hoodie/hoodie_269.jpg,-1
train,fashion,hoodie,7,27,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_27.jpg,data/fashion/hoodie/hoodie_27.jpg,-1
train,fashion,hoodie,7,270,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_270.jpg,data/fashion/hoodie/hoodie_270.jpg,-1
train,fashion,hoodie,7,271,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_271.jpg,data/fashion/hoodie/hoodie_271.jpg,-1
train,fashion,hoodie,7,272,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_272.jpg,data/fashion/hoodie/hoodie_272.jpg,-1
train,fashion,hoodie,7,273,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_273.jpg,data/fashion/hoodie/hoodie_273.jpg,-1
train,fashion,hoodie,7,274,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_274.jpg,data/fashion/hoodie/hoodie_274.jpg,-1
train,fashion,hoodie,7,275,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_275.jpg,data/fashion/hoodie/hoodie_275.jpg,-1
train,fashion,hoodie,7,276,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_276.jpg,data/fashion/hoodie/hoodie_276.jpg,-1
train,fashion,hoodie,7,277,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_277.jpg,data/fashion/hoodie/hoodie_277.jpg,-1
train,fashion,hoodie,7,278,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_278.jpg,data/fashion/hoodie/hoodie_278.jpg,-1
train,fashion,hoodie,7,279,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_279.jpg,data/fashion/hoodie/hoodie_279.jpg,-1
train,fashion,hoodie,7,28,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_28.jpg,data/fashion/hoodie/hoodie_28.jpg,-1
train,fashion,hoodie,7,280,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_280.jpg,data/fashion/hoodie/hoodie_280.jpg,-1
train,fashion,hoodie,7,281,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_281.jpg,data/fashion/hoodie/hoodie_281.jpg,-1
train,fashion,hoodie,7,282,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_282.jpg,data/fashion/hoodie/hoodie_282.jpg,-1
train,fashion,hoodie,7,283,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_283.jpg,data/fashion/hoodie/hoodie_283.jpg,-1
train,fashion,hoodie,7,284,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_284.jpg,data/fashion/hoodie/hoodie_284.jpg,-1
train,fashion,hoodie,7,285,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_285.jpg,data/fashion/hoodie/hoodie_285.jpg,-1
train,fashion,hoodie,7,286,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_286.jpg,data/fashion/hoodie/hoodie_286.jpg,-1
train,fashion,hoodie,7,287,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_287.jpg,data/fashion/hoodie/hoodie_287.jpg,-1
train,fashion,hoodie,7,288,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_288.jpg,data/fashion/hoodie/hoodie_288.jpg,-1
train,fashion,hoodie,7,289,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_289.jpg,data/fashion/hoodie/hoodie_289.jpg,-1
train,fashion,hoodie,7,29,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_29.jpg,data/fashion/hoodie/hoodie_29.jpg,-1
train,fashion,hoodie,7,290,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_290.jpg,data/fashion/hoodie/hoodie_290.jpg,-1
train,fashion,hoodie,7,291,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_291.jpg,data/fashion/hoodie/hoodie_291.jpg,-1
train,fashion,hoodie,7,292,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_292.jpg,data/fashion/hoodie/hoodie_292.jpg,-1
train,fashion,hoodie,7,293,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_293.jpg,data/fashion/hoodie/hoodie_293.jpg,-1
train,fashion,hoodie,7,294,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_294.jpg,data/fashion/hoodie/hoodie_294.jpg,-1
train,fashion,hoodie,7,295,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_295.jpg,data/fashion/hoodie/hoodie_295.jpg,-1
train,fashion,hoodie,7,296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_296.jpg,data/fashion/hoodie/hoodie_296.jpg,-1
train,fashion,hoodie,7,297,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_297.jpg,data/fashion/hoodie/hoodie_297.jpg,-1
train,fashion,hoodie,7,298,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_298.jpg,data/fashion/hoodie/hoodie_298.jpg,-1
train,fashion,hoodie,7,299,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_299.jpg,data/fashion/hoodie/hoodie_299.jpg,-1
train,fashion,hoodie,7,3,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_3.jpg,data/fashion/hoodie/hoodie_3.jpg,-1
train,fashion,hoodie,7,30,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_30.jpg,data/fashion/hoodie/hoodie_30.jpg,-1
train,fashion,hoodie,7,300,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_300.jpg,data/fashion/hoodie/hoodie_300.jpg,-1
train,fashion,hoodie,7,301,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_301.jpg,data/fashion/hoodie/hoodie_301.jpg,-1
train,fashion,hoodie,7,302,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_302.jpg,data/fashion/hoodie/hoodie_302.jpg,-1
train,fashion,hoodie,7,303,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_303.jpg,data/fashion/hoodie/hoodie_303.jpg,-1
train,fashion,hoodie,7,304,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_304.jpg,data/fashion/hoodie/hoodie_304.jpg,-1
train,fashion,hoodie,7,305,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_305.jpg,data/fashion/hoodie/hoodie_305.jpg,-1
train,fashion,hoodie,7,306,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_306.jpg,data/fashion/hoodie/hoodie_306.jpg,-1
train,fashion,hoodie,7,307,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_307.jpg,data/fashion/hoodie/hoodie_307.jpg,-1
train,fashion,hoodie,7,308,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_308.jpg,data/fashion/hoodie/hoodie_308.jpg,-1
train,fashion,hoodie,7,309,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_309.jpg,data/fashion/hoodie/hoodie_309.jpg,-1
train,fashion,hoodie,7,31,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_31.jpg,data/fashion/hoodie/hoodie_31.jpg,-1
train,fashion,hoodie,7,310,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hoodie_310.jpg,data/fashion/hoodie/hoodie_310.jpg,-1
